rms,kurtosis,skewness,peak_to_peak,peak,crest_factor,standard deviation,shape_factor,dominant_freq,freq_energy,file,file_index,RUL
0.07616692644182087,0.5528697268991065,-0.01822131764890121,0.774,0.405,5.317268516924522,0.07614653613777954,1.2755003422230238,985.3515625,1217285.5062800003,2004.02.14.03.32.39,246,738
0.07731350987113282,0.4825257504421647,0.0018541488833849352,0.755,0.403,5.2125430687563625,0.07729347099574023,1.2719674382009403,985.3515625,1254187.3992240003,2004.02.14.03.42.39,247,737
0.07587677323658983,0.2798720451744803,-0.01367544546435708,0.767,0.386,5.087195771971236,0.07585974810540545,1.2632507394657937,985.3515625,1207931.8608800003,2004.02.14.03.52.39,248,736
0.0762042431228201,0.3237082059057306,0.0039008739432069674,0.71,0.405,5.314664687991879,0.07618124575959567,1.2672851253513846,985.3515625,1218566.0940480004,2004.02.14.04.02.39,249,735
0.07576237683798354,0.3518243628605009,-0.015463087013837013,0.659,0.347,4.580109738928243,0.07573095783938527,1.2662418240072195,985.3515625,1204749.9545000002,2004.02.14.04.12.39,250,734
0.07609244608739096,0.4018811172873735,-0.00948418442814055,0.76,0.386,5.072776863510015,0.07606733812948373,1.269432652177123,985.3515625,1215058.5851220002,2004.02.14.04.22.39,251,733
0.0786182224572888,0.4397530049606644,-0.011792016241481277,0.754,0.378,4.808045618245279,0.07858706183877948,1.272787146389207,985.3515625,1297239.1814700004,2004.02.14.04.32.39,252,732
0.0765472363611597,0.30756512844638406,0.006006435189638761,0.764,0.383,5.003446475754615,0.0765144536641916,1.26278128316795,985.3515625,1229870.3769600003,2004.02.14.04.42.39,253,731
0.07655005415423052,0.42756084971696895,0.016289366068361223,0.782,0.396,5.173085824369925,0.07652201468840958,1.2687933004256498,985.3515625,1229810.8732800004,2004.02.14.04.52.39,254,730
0.07695157390568759,0.47217074075070053,-0.008608442494671579,0.7809999999999999,0.415,5.3930021042666,0.07693216036150162,1.2708539839885957,985.3515625,1242464.2845300003,2004.02.14.05.02.39,255,729
0.07666247331291318,0.4292422492209682,0.04309660012963598,0.762,0.391,5.100278964442688,0.07663639959969533,1.2678574369287945,985.3515625,1233359.3042400002,2004.02.14.05.12.39,256,728
0.07718117604407745,0.3573263428988387,-0.013051133842295141,0.771,0.405,5.2473934806164175,0.07716882335360903,1.269358936778775,985.3515625,1249655.8379880004,2004.02.14.05.22.39,257,727
0.0754853262075236,0.38032259689892367,0.012460128095724107,0.757,0.425,5.6302333361002335,0.07546582072819967,1.268613055187717,985.3515625,1195577.7141220004,2004.02.14.05.32.39,258,726
0.07848934759282226,0.4162216058917836,0.015718867567383735,0.708,0.376,4.790458979867793,0.0784624556589328,1.2715158954737704,985.3515625,1292844.565292,2004.02.14.05.42.39,259,725
0.07744872989093332,0.4381933427723923,0.015314352396913629,0.8109999999999999,0.425,5.48750122304786,0.07743160658657343,1.2666643147213956,985.3515625,1258490.6390000002,2004.02.14.05.52.39,260,724
0.0774396340631083,0.4181568338101229,0.002453485723501748,0.81,0.439,5.668931746787999,0.07741707682889115,1.2681166163159474,985.3515625,1258366.4535440002,2004.02.14.06.02.39,261,723
0.07724679940022192,0.31077503265156325,-0.002774610928886741,0.7829999999999999,0.422,5.463009513359691,0.07722561830806902,1.263774538703776,985.3515625,1252053.3334320001,2004.02.14.06.12.39,262,722
0.07564605885770338,0.30545519863093284,-0.007118658398940656,0.732,0.371,4.904419418569873,0.07561313234411028,1.2663543230722165,985.3515625,1201103.0783400005,2004.02.14.06.22.39,263,721
0.07614973556462623,0.4668559319086989,0.024998487841599266,0.737,0.376,4.9376402585259,0.07611742512710191,1.2714344518390164,985.3515625,1217108.82152,2004.02.14.06.32.39,264,720
0.07858716579030653,0.3615217429430797,0.02207384278516282,0.872,0.457,5.815198899263135,0.07854463601399202,1.2688950049515,985.3515625,1296588.0440600002,2004.02.14.06.42.39,265,719
0.07790162973915003,0.3905431033629876,-0.007769181062772978,0.703,0.356,4.569865883320404,0.07787101639637431,1.2665956215721068,985.3515625,1273681.1810600003,2004.02.14.06.52.39,266,718
0.0777059461206155,0.417840869010627,-0.002439884216309148,0.784,0.398,5.121873162476173,0.07767480236110584,1.268676599141421,984.375,1267315.0039040002,2004.02.14.07.02.39,267,717
0.07785898335492507,0.2996620795127183,0.03777069001925636,0.7789999999999999,0.435,5.587023889292584,0.07784221688364598,1.2634538025264017,985.3515625,1271845.1983380003,2004.02.14.07.12.39,268,716
0.07571334102894697,0.3175699833688572,0.03257407559368672,0.7030000000000001,0.403,5.32270792073386,0.07569174249187224,1.2654140107679792,985.3515625,1202878.896028,2004.02.14.07.22.39,269,715
0.07639177457459834,0.48682290406817463,-0.00901887938875665,0.8180000000000001,0.447,5.8514153191125855,0.07636667246369643,1.2695821491942485,985.3515625,1224633.3538880001,2004.02.14.07.32.39,270,714
0.0773621114568527,0.40520456329289845,-0.03941316211408,0.838,0.425,5.4936452999610275,0.07734669556984736,1.2669494577050813,985.3515625,1255623.7086300002,2004.02.14.07.42.39,271,713
0.07842339670271,0.493499202297464,-0.023451278164833205,0.73,0.378,4.819990154633762,0.07839245707829429,1.2748057281895124,985.3515625,1290806.4363800003,2004.02.14.07.52.39,272,712
0.07628107301034363,0.4251022370903268,0.02287493329908279,0.8180000000000001,0.425,5.571500022585818,0.07626764924815639,1.266429990273666,985.3515625,1220712.05588,2004.02.14.08.02.39,273,711
0.0782240275511823,0.4252786985695489,-0.015014301055600648,0.696,0.364,4.653301695081263,0.07819403477352323,1.2720010514454374,985.3515625,1284230.7361200002,2004.02.14.08.12.39,274,710
0.07825938535718496,0.5410550470181565,0.005061880309519191,0.874,0.439,5.609550828905093,0.07823877984354832,1.2719337032921814,985.3515625,1285083.231644,2004.02.14.08.22.39,275,709
0.07883279811470445,0.4923650099388044,0.041053543909913726,0.833,0.469,5.949300433527537,0.07881855954622202,1.269592994210064,985.3515625,1303768.315846,2004.02.14.08.32.39,276,708
0.07697529154093864,0.501785914417268,-0.02516474763827896,0.817,0.439,5.703128773036497,0.07694264287393016,1.2717933340097254,985.3515625,1243652.6633120002,2004.02.14.08.42.39,277,707
0.07868750124106433,0.49549582131231773,0.04582439095832847,0.808,0.464,5.896743354176485,0.07867075856627526,1.2736087097607063,985.3515625,1299050.737392,2004.02.14.08.52.39,278,706
0.07629050409864258,0.3915278701871774,0.04442244206275407,0.794,0.408,5.34797881886403,0.07626238379295311,1.2674465490154436,985.3515625,1221487.7723140002,2004.02.14.09.02.39,279,705
0.07758280543534599,0.35162553099311156,0.02524597953447346,0.679,0.349,4.498419437678634,0.07756598740200223,1.2673046319198937,985.3515625,1262840.01968,2004.02.14.09.12.39,280,704
0.07689642263755268,0.2979657430445224,-0.009943743331340762,0.717,0.361,4.6946267149715775,0.07687960697280954,1.2657694742436387,985.3515625,1240600.8128400003,2004.02.14.09.22.39,281,703
0.07679911555734627,0.39614492845074345,0.015213985845703708,0.6759999999999999,0.356,4.635470049575937,0.07677815238829179,1.26979117567256,985.3515625,1237570.9450120002,2004.02.14.09.32.39,282,702
0.07762733365050935,0.43956678433765495,-0.06274782329618075,0.8160000000000001,0.442,5.6938706923769224,0.07759947316682808,1.2696725551155872,985.3515625,1264637.21245,2004.02.14.09.42.39,283,701
0.07806387515051776,0.40586676946250355,0.03858251129618122,0.681,0.349,4.4706978653965175,0.07804401241992166,1.2674023063241395,985.3515625,1278648.0100400003,2004.02.14.09.52.39,284,700
0.0761460433763633,0.38834967129472453,-0.037739928684967325,0.7030000000000001,0.366,4.806553088924002,0.07613279240530736,1.2708050578476995,985.3515625,1216398.02144,2004.02.14.10.02.39,285,699
0.07774952930173035,0.566700093050676,0.05202531402185548,0.781,0.403,5.183311122515453,0.07773737078082577,1.2747059102159433,984.375,1268122.4498400001,2004.02.14.10.12.39,286,698
0.07605541128636081,0.41783615697612975,0.05918807605549478,0.727,0.417,5.482844585902352,0.07603163093844624,1.269412489238025,985.3515625,1213837.9777920004,2004.02.14.10.22.39,287,697
0.07691889784508826,0.3496762549842871,0.04022120060803047,0.7,0.361,4.693254975221308,0.07687708767655159,1.2650758603231136,985.3515625,1242132.0224600001,2004.02.14.10.32.39,288,696
0.07625929630830264,0.3821786978973143,0.02950645665554888,0.749,0.422,5.533751561172684,0.07623180554825466,1.2683726660630161,985.3515625,1220473.70116,2004.02.14.10.42.39,289,695
0.07750343899879944,0.5782366156865968,0.04665369335363617,0.755,0.403,5.1997692645128,0.07748024070667338,1.273515652824655,985.3515625,1260466.779412,2004.02.14.10.52.39,290,694
0.07689420523568812,0.5470773142021708,0.01277649444970821,0.7689999999999999,0.413,5.371015913801506,0.0768780283801128,1.277850303297524,985.3515625,1240508.5081,2004.02.14.11.02.39,291,693
0.0776544869015146,0.3311799985725137,0.003910368760620754,0.7230000000000001,0.381,4.906348817721296,0.07761809988513667,1.266475458090862,985.3515625,1265804.9471980003,2004.02.14.11.12.39,292,692
0.07698864186724234,0.4282343784664375,-0.00825555608731155,0.835,0.449,5.8320291033870495,0.07696297335359087,1.2715769033330615,985.3515625,1243857.699224,2004.02.14.11.22.39,293,691
0.07813684441464298,0.5572219183026546,0.0176247692441976,0.827,0.444,5.682338509139917,0.07811699363331163,1.2725232885063942,986.328125,1281036.8944680002,2004.02.14.11.32.39,294,690
0.07653528310881769,0.44631979377065445,-0.0024098928296286603,0.7689999999999999,0.415,5.422335727300491,0.07651611202208855,1.269020909914097,985.3515625,1229051.457288,2004.02.14.11.42.39,295,689
0.07844825685702805,0.4749347955380534,0.009961759938714272,0.754,0.393,5.009671543323678,0.07841127565900609,1.270222258756433,985.3515625,1291829.6098180003,2004.02.14.11.52.39,296,688
0.07781413088150346,0.5191691228606832,0.028374827542100155,0.8160000000000001,0.413,5.307519281156306,0.07777931005189798,1.2757701616079289,985.3515625,1270969.0161120002,2004.02.14.12.02.39,297,687
0.07730263111527155,0.3969041106344453,0.0004034613001456734,0.6990000000000001,0.369,4.773446837142676,0.0772861356750234,1.271706732739095,985.3515625,1253728.3147500004,2004.02.14.12.12.39,298,686
0.0781221315098393,0.44814243720393154,0.027244951788175684,0.765,0.396,5.068986116311033,0.07810925747846724,1.2720550671562472,985.3515625,1280310.952428,2004.02.14.12.22.39,299,685
0.07923294929450911,0.35898690771115227,0.0017911149536530447,0.776,0.432,5.452277163055672,0.07920803258770218,1.2687719431090496,985.3515625,1317390.4320700003,2004.02.14.12.32.39,300,684
0.07538111630449963,0.5001967130650411,-0.03803265590001687,0.825,0.454,6.022728532781093,0.07536018552169875,1.2677772026844727,985.3515625,1192328.2907520002,2004.02.14.12.42.39,301,683
0.07695273730866807,0.3559125944069117,0.010654915068832448,0.708,0.393,5.107030805462093,0.07694237300236206,1.2670202925911276,985.3515625,1242209.2083280005,2004.02.14.12.52.39,302,682
0.07620697076106703,0.5239826539737651,-0.01674439674381679,0.823,0.449,5.891849466209031,0.07618175124586309,1.2717192825156816,985.3515625,1218726.841348,2004.02.14.13.02.39,303,681
0.07855317354645037,0.36186418762455075,-0.006613372548089154,0.705,0.356,4.531962031928457,0.07852223161525393,1.2702579524759798,985.3515625,1295080.3220820003,2004.02.14.13.12.39,304,680
0.07703774503551003,0.39812301791803595,-0.013292743712402095,0.749,0.422,5.477834272089376,0.0770128733379006,1.2694517408651156,985.3515625,1245423.4432320003,2004.02.14.13.22.39,305,679
0.07783553311209315,0.43199784236532235,-0.021218987564437596,0.742,0.378,4.856393794536379,0.07779473440246679,1.2704844186445705,985.3515625,1271852.0524480003,2004.02.14.13.32.39,306,678
0.07702249886903989,0.4120063063697388,0.022712327749459752,0.749,0.383,4.972573022477611,0.07699636036358601,1.2664980408141457,985.3515625,1244968.8867100002,2004.02.14.13.42.39,307,677
0.07605641216906862,0.42089091311293725,-0.004630215313991653,0.747,0.383,5.035735831827237,0.07603351053492233,1.267693528221758,985.3515625,1213842.003152,2004.02.14.13.52.39,308,676
0.07764319967053215,0.4177640583898037,0.02972657172796805,0.7030000000000001,0.378,4.868423784748556,0.07761152632757344,1.2706779413958698,985.3515625,1265288.774292,2004.02.14.14.02.39,309,675
0.07824552016429599,0.462614995853301,-0.03463171135934788,0.794,0.408,5.214356031416267,0.07823235565931684,1.2707271422899886,985.3515625,1284383.5747200001,2004.02.14.14.12.39,310,674
0.07848323274601796,0.3663784441404645,-0.03527598827958591,0.7909999999999999,0.417,5.313236794787324,0.07846343012353105,1.2652139091160923,985.3515625,1292400.3502880004,2004.02.14.14.22.39,311,673
0.07779132524390574,0.29535701365171985,0.0016333440813211832,0.732,0.371,4.769169297948997,0.07776679646355235,1.263315838800276,985.3515625,1269874.849252,2004.02.14.14.32.39,312,672
0.07653336531121165,0.35526277295406405,-0.0059417829259852855,0.7030000000000001,0.371,4.847558950157009,0.07650616999469977,1.2661250641774078,985.3515625,1229247.6280600003,2004.02.14.14.42.39,313,671
0.07771954820910969,0.4379526468945034,-0.05420270019540447,0.7929999999999999,0.415,5.339711945872542,0.07768720809548703,1.2660172164439973,985.3515625,1267789.4281640002,2004.02.14.14.52.39,314,670
0.07693467481866109,0.4162375296755685,0.025370708024740476,0.696,0.359,4.666296450153082,0.07691784505126578,1.2650549461670153,985.3515625,1241835.2200920002,2004.02.14.15.02.39,315,669
0.07840756556538804,0.44322064491886604,-0.05459562201458,0.808,0.437,5.573441757167726,0.07839013968553384,1.2685614475046447,985.3515625,1289848.505204,2004.02.14.15.12.39,316,668
0.0763741992465183,0.3836154471369735,-0.01075140638942533,0.715,0.366,4.792194269934489,0.07633647011622328,1.2696331475071894,985.3515625,1224480.4122160003,2004.02.14.15.22.39,317,667
0.07685433411249491,0.3601853709222538,-0.040246292974384555,0.767,0.398,5.178627914691587,0.07683881242635635,1.2653380388609985,986.328125,1239201.438094,2004.02.14.15.32.39,318,666
0.07689268883127397,0.47939329223455873,-0.011281579773307961,0.737,0.393,5.1110190835225175,0.07685214338209696,1.2749242963294374,985.3515625,1241245.3237000003,2004.02.14.15.42.39,319,665
0.07817967180785793,0.4221871397231123,0.014268408983468234,0.759,0.432,5.525733096727827,0.07815712687331831,1.2719928108184637,985.3515625,1282531.13972,2004.02.14.15.52.39,320,664
0.07825966082036613,0.47184744365062325,-0.01625925908180953,0.7709999999999999,0.417,5.32841563110226,0.0782394068899253,1.2706665971125413,985.3515625,1285080.3286100002,2004.02.14.16.02.39,321,663
0.07600318789572251,0.30438619570477954,-0.024944061975606887,0.774,0.4,5.262937135594969,0.07595500572941341,1.2640739663597977,985.3515625,1212951.0030380003,2004.02.14.16.12.39,322,662
0.0775694166814272,0.272213678600965,0.015394699434514214,0.735,0.374,4.821487849212466,0.07754249215087042,1.2634249225465937,985.3515625,1262733.5725200002,2004.02.14.16.22.39,323,661
0.07732922906617361,0.2258166101647494,-0.023622883119002853,0.761,0.383,4.952849066583246,0.07731367956811282,1.2584489336736726,985.3515625,1254558.225184,2004.02.14.16.32.39,324,660
0.07651370160437361,0.4724327312404091,0.004941477534774782,0.777,0.391,5.110195844683196,0.07650491219623855,1.2689486751011405,985.3515625,1228027.244816,2004.02.14.16.42.39,325,659
0.07876241407609184,0.6552318596666904,-0.00041176816038153023,0.888,0.461,5.853045585355357,0.07872387918744708,1.2767848585201835,985.3515625,1302244.58647,2004.02.14.16.52.39,326,658
0.07563445673052643,0.2940289000270888,-0.014845114149992619,0.742,0.378,4.997722153895466,0.07562268242617169,1.2629206719851265,985.3515625,1200056.35574,2004.02.14.17.02.39,327,657
0.07764984159926294,0.3089038176237886,0.05208952830971312,0.701,0.354,4.5589275226977435,0.0776324653549241,1.2646181903691385,985.3515625,1265038.4517360004,2004.02.14.17.12.39,328,656
0.07831222347566902,0.4207031177532925,0.0577139981214797,0.796,0.422,5.38868622637323,0.07829359630142696,1.2714162112653258,985.3515625,1286747.087496,2004.02.14.17.22.39,329,655
0.077487861007487,0.4261150547702037,-0.015180320245079018,0.783,0.4,5.162098873284828,0.07746422337313492,1.268946944425565,985.3515625,1259971.365252,2004.02.14.17.32.39,330,654
0.0766385636190668,0.41426243038844524,0.044389857442305426,0.755,0.403,5.258449284137395,0.07661337986162496,1.2699447886997184,985.3515625,1232564.3357760003,2004.02.14.17.42.39,331,653
0.07512177873709461,0.4322386192221237,0.005397107076972934,0.74,0.374,4.978582859557895,0.07509976364459194,1.2690054856022355,985.3515625,1184163.6080000002,2004.02.14.17.52.39,332,652
0.0750074140215694,0.264094651949371,0.005284190432349764,0.703,0.354,4.719533457028694,0.07497681350459298,1.2615367375267137,985.3515625,1180833.039728,2004.02.14.18.02.39,333,651
0.07638231571703541,0.332808431759835,0.0034653848290839826,0.713,0.361,4.7262248677737695,0.07636214150477158,1.2660007930238764,985.3515625,1224174.7659399998,2004.02.14.18.12.39,334,650
0.07788027921511965,0.3784283215736437,-0.05299063671620352,0.718,0.364,4.6738404595926655,0.0778484444935067,1.2701963669132088,985.3515625,1273032.4400320002,2004.02.14.18.22.39,335,649
0.07527439096762507,0.43813676578415883,0.014947210797409054,0.794,0.398,5.2873227519193975,0.07525292848292316,1.2702853137208698,985.3515625,1188964.1925880003,2004.02.14.18.32.39,336,648
0.07918299858950152,0.41325990616012565,0.011272075494800108,0.752,0.378,4.773752026740209,0.07915147318116678,1.2693258132260716,985.3515625,1315949.9563900002,2004.02.14.18.42.39,337,647
0.07800711324486297,0.34814837459687187,0.021013061212255785,0.74,0.381,4.884169970551886,0.07800105820352181,1.2704084883822848,985.3515625,1276335.1363080002,2004.02.14.18.52.39,338,646
0.07825582203031686,0.3212339905021637,0.0019217993073334808,0.73,0.381,4.868647342972103,0.0782297576242485,1.2635350546873203,985.3515625,1285145.7219400003,2004.02.14.19.02.39,339,645
0.07756201211067341,0.5701837051718384,0.03888345369701388,0.796,0.425,5.479486522262555,0.07754587012035527,1.2720969518961218,985.3515625,1262143.45905,2004.02.14.19.12.39,340,644
0.0768954961879067,0.36326545631774865,0.05536950284268488,0.73,0.376,4.889753218851499,0.07687381427959207,1.2643274829844826,985.3515625,1240727.221568,2004.02.14.19.22.39,341,643
0.07675198204637372,0.3774049694681145,0.014011684004366833,0.786,0.4,5.211591796526103,0.07673297177188527,1.2690364619851384,985.3515625,1236016.0778840003,2004.02.14.19.32.39,342,642
0.07706073123730481,0.33766053420515485,0.037827930048771684,0.73,0.391,5.073920188947265,0.07703683378953455,1.2653112766849617,985.3515625,1246134.0142160002,2004.02.14.19.42.39,343,641
0.07648439894024141,0.40368314859793664,0.00955658904826512,0.723,0.369,4.824513300919134,0.07645715623248507,1.267938023150663,985.3515625,1227678.6973660002,2004.02.14.19.52.39,344,640
0.07804829515724943,0.49550169457822246,0.03955244045576545,0.8400000000000001,0.454,5.8169111712856,0.07802320488327184,1.269706008371192,985.3515625,1278307.388204,2004.02.14.20.02.39,345,639
0.07650581224090511,0.32143393913664564,0.003097700371138632,0.6890000000000001,0.352,4.60095762256083,0.07647613594591682,1.2669731067590997,985.3515625,1228440.26436,2004.02.14.20.12.39,346,638
0.07870505320746962,0.5518785151478065,-0.04094556048867037,0.883,0.461,5.857311331520047,0.0786808722778091,1.2695133270973762,985.3515625,1299871.5410040002,2004.02.14.20.22.39,347,637
0.07722064160724369,0.42249302572013914,-0.01912565860211105,0.764,0.388,5.024563276402557,0.07719535987180028,1.2704405834034376,985.3515625,1251351.87432,2004.02.14.20.32.39,348,636
0.07668115900587559,0.30615492979033476,0.030253716776114534,0.788,0.41,5.346815375711579,0.07665643399961015,1.2620151002065538,985.3515625,1233909.5664720002,2004.02.14.20.42.39,349,635
0.07560518496862914,0.389790037405521,0.0035128804980338857,0.742,0.393,5.198056193673324,0.07556877706675667,1.2688105210365908,985.3515625,1199912.8470200005,2004.02.14.20.52.39,350,634
0.07643147398057785,0.27409504741691926,-0.0125219613754623,0.718,0.366,4.788603188432621,0.07640429061505413,1.263829952058645,985.3515625,1225962.999096,2004.02.14.21.02.39,351,633
0.07738588467210525,0.46867986441406906,0.02010200789954983,0.708,0.369,4.768311450641216,0.07734805877568478,1.2735192897283716,985.3515625,1257120.8343520002,2004.02.14.21.12.39,352,632
0.07673222832214148,0.4150533719613865,-0.01733672356889417,0.891,0.522,6.802878157122073,0.07671429012964165,1.26723353904853,985.3515625,1235341.826112,2004.02.14.21.22.39,353,631
0.07787403565815439,0.5209914178339541,-0.023116085785980876,0.81,0.449,5.765721478349813,0.07785117202077461,1.2733598169706246,985.3515625,1272533.9598460002,2004.02.14.21.32.39,354,630
0.07610197914948566,0.46806435398399415,-0.011006075117471538,0.8300000000000001,0.459,6.031380591277332,0.07609349942401462,1.2684365125848973,985.3515625,1214837.6754260003,2004.02.14.21.42.39,355,629
0.07844877284532563,0.39247062477379524,-0.018447182450738914,0.76,0.391,4.9841442487688035,0.0784287645702927,1.2689143810210421,985.3515625,1291288.9827600003,2004.02.14.21.52.39,356,628
0.07838618964181446,0.4702673332381755,0.01183065901939853,0.732,0.378,4.82227802789331,0.07837120333241189,1.2729369536595994,984.375,1289041.4837600002,2004.02.14.22.02.39,357,627
0.07640125207324402,0.4155701252808761,0.04186611645741566,0.75,0.396,5.183161129615578,0.07638111651411816,1.2706687140378266,985.3515625,1224780.4511800003,2004.02.14.22.12.39,358,626
0.07758806582835001,0.41610777262515786,-0.01363276115058558,0.7250000000000001,0.398,5.1296548734763565,0.07755393472743673,1.273461481815835,985.3515625,1263576.559104,2004.02.14.22.22.39,359,625
0.07630787730419367,0.259737428643497,0.02741641241005107,0.749,0.4,5.241922775619092,0.07628622661353195,1.2628190730377242,985.3515625,1221840.1962680002,2004.02.14.22.32.39,360,624
0.07535862403731158,0.46059922045061397,0.0316475578937975,0.744,0.378,5.016015151933302,0.07533387721343443,1.267497805397646,985.3515625,1191738.357856,2004.02.14.22.42.39,361,623
0.0768473247948489,0.2964954180069941,-0.011202151120523631,0.6930000000000001,0.371,4.827754264581351,0.07681343412124615,1.2679809829412747,985.3515625,1239564.0088300002,2004.02.14.22.52.39,362,622
0.07787287473273749,0.4005970384193849,0.022004184881891313,0.715,0.366,4.699967752007681,0.07785398787240526,1.269439721320626,985.3515625,1272366.9096920001,2004.02.14.23.02.39,363,621
0.07755523957507239,0.41182245684681895,0.031330426901108877,0.862,0.508,6.550169953485388,0.0775262621555561,1.2668695041635123,985.3515625,1262334.7011000002,2004.02.14.23.12.39,364,620
0.07666440030051432,0.4049766158613508,0.03418190120828426,0.75,0.403,5.256677133327767,0.0766363670204398,1.268572585930558,985.3515625,1233486.4982000003,2004.02.14.23.22.39,365,619
0.07756505271282776,0.59416197100937,-0.02140040153215584,0.857,0.461,5.943398268634961,0.07752790160446214,1.2723954506749227,985.3515625,1262915.9419500001,2004.02.14.23.32.39,366,618
0.07749496549927856,0.3910969739121195,-0.03937622034559622,0.7230000000000001,0.393,5.071297179991114,0.07746586924757592,1.270235402128795,985.3515625,1260383.3857400003,2004.02.14.23.42.39,367,617
0.07696251021449096,0.4719871514500311,0.043472418620571406,0.7909999999999999,0.417,5.418222441521726,0.07694450865242865,1.270005349481041,985.3515625,1242770.5471360001,2004.02.14.23.52.39,368,616
0.0782745225402637,0.3734058194569596,0.021832477288195574,0.717,0.361,4.611973197464154,0.07824615573099228,1.2704103524713795,984.375,1285834.568066,2004.02.15.00.02.39,369,615
0.07576478107129493,0.39367813098355287,-0.011643142354171264,0.745,0.376,4.962727994240261,0.07573919520095079,1.268290995743207,985.3515625,1204631.9497940002,2004.02.15.00.12.39,370,614
0.0749523728985614,0.3035741644560339,0.023160760040997874,0.6910000000000001,0.349,4.656290208080905,0.07493482740432615,1.264589585025635,985.3515625,1178681.5375900003,2004.02.15.00.22.39,371,613
0.07601210519857182,0.5926312705867858,-0.037579439024304134,0.862,0.454,5.972732880032511,0.07598874676957491,1.2710203369949942,985.3515625,1212445.156048,2004.02.15.00.32.39,372,612
0.07784616647443614,0.4691571133496648,0.01364693548114123,0.837,0.437,5.613635452986708,0.07783000887917607,1.270535456083598,985.3515625,1271406.303016,2004.02.15.00.42.39,373,611
0.07777190268764324,0.31991028155765777,0.0022227947634597006,0.718,0.374,4.808934680460413,0.07774252606442102,1.2659446901624536,985.3515625,1269406.7914180001,2004.02.15.00.52.39,374,610
0.0760942646286499,0.42323338040355285,0.043605322365242484,0.774,0.391,5.1383636060895235,0.07607377332562755,1.267618789323857,985.3515625,1214967.6543760002,2004.02.15.01.02.39,375,609
0.07791981712241516,0.36960954395167844,0.013746491794007663,0.728,0.381,4.889641866092084,0.07789516199424248,1.2694673167547654,985.3515625,1274091.0446800003,2004.02.15.01.12.39,376,608
0.07685402406917285,0.3818657000263892,0.033342585751388834,0.788,0.466,6.0634430746342485,0.07684182412407498,1.2639124631311731,985.3515625,1239082.6952400003,2004.02.15.01.22.39,377,607
0.07674329768933816,0.3646884901407135,-0.003861003366895619,0.698,0.371,4.834298383968748,0.07672148901858732,1.2690342588412347,985.3515625,1235826.415824,2004.02.15.01.32.39,378,606
0.07582986649298382,0.33242199799785155,0.044223570570014324,0.716,0.369,4.866156529949078,0.07580981683692348,1.265144849124179,985.3515625,1206524.08976,2004.02.15.01.42.39,379,605
0.0784444861181699,0.56474034220826,0.0115716334124027,0.869,0.493,6.284699210819454,0.07843447478830728,1.2698359222327327,984.375,1290819.6469760002,2004.02.15.01.52.39,380,604
0.07731954482353573,0.25864743757069686,-0.08451365370298387,0.725,0.366,4.733602620596277,0.07728906543416653,1.2646969431602817,985.3515625,1254729.0589300003,2004.02.15.02.02.39,381,603
0.07740247581129915,0.3167613458612375,0.0030506682654143817,0.698,0.371,4.793128334867058,0.07736674024999435,1.2664317114018657,985.3515625,1257579.5416080002,2004.02.15.02.12.39,382,602
0.07701573119540255,0.3112997957537105,0.007963625337304043,0.742,0.383,4.973009981925137,0.076993353364847,1.2675286046033065,985.3515625,1244629.9353500002,2004.02.15.02.22.39,383,601
0.07521198946560981,0.3649192576756848,0.00938821880008869,0.662,0.342,4.547147368789883,0.07519694246755879,1.267270168374378,985.3515625,1186800.6224800004,2004.02.15.02.32.39,384,600
0.07688848490722212,0.40478293715094704,-0.01999868903788329,0.764,0.408,5.3063862617700845,0.0768513764208974,1.2718047680275293,984.375,1240998.889224,2004.02.15.02.42.39,385,599
0.07637173140254105,0.44490280527972814,0.045337537506490146,0.764,0.398,5.211352324883363,0.07632668791276483,1.27025201236395,985.3515625,1224635.6980360004,2004.02.15.02.52.39,386,598
0.07586469664650103,0.3650362834636387,-0.004654698555934318,0.747,0.381,5.022098773759114,0.07583678928931606,1.267087466875719,985.3515625,1207881.9386600002,2004.02.15.03.02.39,387,597
0.075098837218445,0.36803551699047077,-0.009819002282423694,0.76,0.391,5.206472090408966,0.07508954347002032,1.268314558697593,985.3515625,1183040.829878,2004.02.15.03.12.39,388,596
0.07799511327841316,0.42318121122703456,0.010981915915985374,0.847,0.432,5.538808546349856,0.07797442105718311,1.2689003032494262,985.3515625,1276419.8132140003,2004.02.15.03.22.39,389,595
0.07796534561705924,0.267938429937038,0.018031131539395364,0.698,0.356,4.566131236672223,0.07794851689857768,1.2653261703172434,985.3515625,1275323.025408,2004.02.15.03.32.39,390,594
0.07798807594904733,0.4842177956348408,0.016961254322180576,0.791,0.4,5.1289892093418965,0.07795797068379691,1.2732452736954336,985.3515625,1276499.3789320004,2004.02.15.03.42.39,391,593
0.07783362414069513,0.33710919095959824,0.02623981893326039,0.708,0.376,4.8308170684732294,0.07780539202692423,1.267497405739909,985.3515625,1271391.4861280003,2004.02.15.03.52.39,392,592
0.0789731544947989,0.3611321322444012,0.006783971997326421,0.7569999999999999,0.41,5.191637621959273,0.07894798468926638,1.2686878432721058,985.3515625,1308760.9759400003,2004.02.15.04.02.39,393,591
0.07863142766105437,0.4299032321679883,0.015226198014948412,0.8029999999999999,0.444,5.64659720937396,0.07861573341707276,1.2708400354004261,985.3515625,1297164.6603440002,2004.02.15.04.12.39,394,590
